date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site
2018-11-23,31592,513,credit,356.05,58.1,8
2018-11-23,17127,510,paypal,314.34,27.9,13
2018-11-23,44962,511,credit,596.23,19.0,36
2018-11-23,24182,510,credit,572.31,85.1,54
2018-11-23,57708,515,paypal,195.44,8.8,15
2018-11-23,59957,505,paypal,407.8,32.4,11
2018-11-23,53805,504,credit,387.75,26.3,16
2018-11-23,28513,503,paypal,275.54,30.5,26
2018-11-23,13688,505,credit,608.89,14.4,13
2018-11-23,51005,511,credit,638.09,27.8,36
2018-11-23,40945,506,paypal,124.9,52.8,8
2018-11-23,44943,512,paypal,318.1,21.1,9
2018-11-23,17485,503,paypal,546.02,38.7,17
2018-11-23,24956,514,paypal,162.66,5.1,11
2018-11-23,22153,507,credit,172.28,13.8,17
2018-11-23,19658,506,credit,128.17,15.2,15
2018-11-23,20054,513,paypal,1.45,7.5,6
2018-11-23,39733,511,credit,67.75,14.2,12
2018-11-23,53720,507,credit,362.38,64.3,31
2018-11-23,56653,509,paypal,28.03,6.3,6
2018-11-23,58721,510,credit,252.82,30.0,21
2018-11-23,14030,505,credit,405.21,17.4,29
2018-11-23,40922,507,paypal,36.56,65.2,7
2018-11-23,25262,512,paypal,45.43,26.3,10
2018-11-23,10345,507,credit,408.61,49.1,11
2018-11-23,48105,505,credit,298.38,16.2,18
2018-11-23,39784,515,credit,55.78,17.1,10
2018-11-23,14107,505,credit,1317.95,90.7,101
2018-11-23,36190,504,paypal,149.1,42.8,7
2018-11-23,56239,506,paypal,26.7,73.2,8
2018-11-23,27633,513,paypal,822.2,19.7,62
2018-11-23,13761,515,paypal,173.72,40.2,21
2018-11-23,47470,505,paypal,15.47,51.0,7
2018-11-23,51801,510,credit,28.71,10.0,8
2018-11-23,18229,502,paypal,122.95,22.0,10
2018-11-23,32860,513,paypal,376.25,11.8,39
2018-11-23,48525,511,paypal,5.62,4.6,6
2018-11-23,37745,505,paypal,161.92,29.9,8
2018-11-23,12626,501,paypal,62.75,22.0,8
2018-11-23,59247,505,credit,343.06,34.5,18
2018-11-23,25010,501,credit,61.34,13.6,12
2018-11-23,59574,509,credit,243.2,55.0,8
2018-11-23,31285,510,paypal,659.4,74.8,27
2018-11-23,24566,512,paypal,724.74,39.1,55
2018-11-23,22537,501,paypal,122.08,17.5,11
2018-11-23,32341,515,paypal,581.82,90.6,10
2018-11-23,40415,511,paypal,989.91,72.7,20
2018-11-23,17043,509,paypal,143.92,34.2,11
2018-11-23,46935,510,paypal,77.29,5.1,13
2018-11-23,11953,502,paypal,65.26,56.2,10
2018-11-23,44309,508,credit,781.94,48.8,80
2018-11-23,34715,503,paypal,43.41,5.2,10
2018-11-23,40645,501,paypal,25.83,10.7,8
2018-11-23,52723,512,paypal,74.83,10.0,8
2018-11-23,54279,503,paypal,256.1,20.0,17
2018-11-23,45985,503,credit,419.43,7.0,19
2018-11-23,19907,503,paypal,112.36,25.7,15
2018-11-23,34543,507,credit,129.06,14.5,10
2018-11-23,23833,510,paypal,195.11,5.0,13
2018-11-23,28093,510,paypal,187.29,19.7,8
2018-11-23,28767,509,paypal,87.83,8.0,9
2018-11-23,42140,512,credit,892.41,13.1,18
2018-11-23,20005,508,credit,43.17,31.0,8
2018-11-23,51691,510,paypal,137.2,9.2,19
2018-11-23,29696,502,credit,68.56,64.8,7
2018-11-23,23154,506,paypal,354.12,13.4,32
2018-11-23,55411,511,paypal,272.71,5.7,26
2018-11-23,22676,508,paypal,525.37,16.5,55
2018-11-23,23280,501,credit,94.66,49.0,10
2018-11-23,41599,504,paypal,246.96,36.0,18
2018-11-23,31267,511,paypal,552.53,36.3,35
2018-11-23,20138,509,paypal,1616.59,183.1,90
2018-11-23,19664,505,paypal,104.9,16.4,14
2018-11-23,34248,502,credit,252.0,32.9,30
2018-11-23,39274,507,paypal,85.28,35.5,12
2018-11-23,39437,514,paypal,495.22,39.9,13
2018-11-23,52300,511,paypal,182.82,20.8,15
2018-11-23,54543,514,credit,33.87,28.5,8
2018-11-23,58532,514,paypal,31.08,12.5,8
2018-11-23,25096,513,credit,28.63,12.1,8
2018-11-23,28002,515,credit,28.24,3.8,8
2018-11-23,17525,505,paypal,387.28,21.3,41
2018-11-23,22497,503,credit,48.79,9.2,10
2018-11-23,51905,504,credit,172.32,29.0,20
2018-11-23,25508,509,credit,477.03,27.9,50
2018-11-23,54556,508,paypal,126.48,29.5,11
2018-11-23,23395,515,credit,217.75,14.1,24
2018-11-23,13476,507,paypal,224.27,36.6,7
2018-11-23,49604,502,credit,244.72,32.0,19
2018-11-23,15485,511,credit,104.33,19.1,8
2018-11-23,43825,504,paypal,57.07,2.5,11
2018-11-23,19972,503,paypal,25.39,30.4,7
2018-11-23,34910,505,paypal,143.99,46.5,15
2018-11-23,22377,514,credit,97.65,19.4,7
2018-11-23,20712,507,paypal,41.63,6.2,9
2018-11-23,46334,501,credit,11.18,6.5,7
2018-11-23,18774,508,paypal,219.36,24.0,23
2018-11-23,48908,505,paypal,990.35,110.5,24
2018-11-23,46077,501,credit,538.67,74.9,47
2018-11-23,36746,502,credit,107.82,21.4,12
2018-11-23,37140,508,credit,303.85,22.6,25
2018-11-23,59261,511,paypal,506.19,33.7,56
2018-11-23,58550,502,paypal,297.58,53.9,6
2018-11-23,43812,509,paypal,110.69,19.5,16
2018-11-23,47493,503,paypal,493.32,35.1,26
2018-11-23,59703,509,credit,272.54,27.2,18
2018-11-23,49761,513,paypal,284.55,42.1,12
2018-11-23,53708,505,credit,401.2,26.4,36
2018-11-23,32029,514,credit,135.9,19.4,10
2018-11-23,24721,512,credit,302.79,46.6,29
2018-11-23,23438,502,credit,262.96,72.2,17
2018-11-23,25994,513,credit,357.54,43.8,38
2018-11-23,55185,513,paypal,43.31,5.8,8
2018-11-23,56283,515,credit,241.62,18.9,16
2018-11-23,42821,504,credit,247.38,27.6,24
2018-11-23,52737,504,paypal,497.67,49.3,36
2018-11-23,24998,503,credit,127.35,21.5,18
2018-11-23,25249,508,credit,174.71,32.8,21
2018-11-23,57640,501,paypal,893.66,75.2,23
2018-11-23,48624,507,paypal,120.98,63.2,11
2018-11-23,54784,503,paypal,645.89,26.1,18
2018-11-23,52187,501,paypal,9.13,18.8,6
2018-11-23,27013,509,paypal,2.62,10.3,6
2018-11-23,37849,512,credit,431.73,103.2,15
2018-11-23,57481,501,credit,253.29,24.4,29
2018-11-23,55917,506,paypal,951.51,31.8,94
2018-11-23,38844,511,credit,156.26,20.9,13
2018-11-23,23354,510,credit,175.41,29.4,18
2018-11-23,59425,504,paypal,1221.27,101.7,94
2018-11-23,31368,511,paypal,421.83,79.4,36
2018-11-23,47832,514,paypal,46.84,2.2,8
2018-11-23,42001,504,paypal,82.94,12.2,14
2018-11-23,25850,501,paypal,97.13,33.4,6
2018-11-23,46384,510,credit,19.05,22.0,6
2018-11-23,30471,506,credit,467.9,35.0,0
2018-11-23,11068,506,credit,300.13,26.9,0
2018-11-23,29241,509,credit,26.81,6.4,0
2018-11-23,44251,510,paypal,77.46,7.5,0
2018-11-23,14135,505,credit,214.1,36.4,0
2018-11-23,34933,504,credit,9.94,11.7,0
2018-11-23,22792,507,credit,608.9,25.5,0
2018-11-23,48516,504,credit,506.9,55.8,0
2018-11-23,47329,515,credit,2106.99,119.1,0
2018-11-23,20731,510,credit,317.87,23.1,0
2018-11-23,41940,503,credit,402.37,34.2,0
2018-11-23,11509,502,paypal,37.37,27.2,0
2018-11-23,17327,515,credit,746.7,63.9,0
2018-11-23,47610,512,credit,234.23,28.5,0
2018-11-23,53277,509,credit,161.7,36.4,0
2018-11-23,55765,510,credit,849.68,68.9,34
2018-11-23,19038,510,paypal,127.02,23.7,14
2018-11-23,44939,506,paypal,97.84,11.5,7
2018-11-23,19667,507,paypal,425.04,41.7,9
2018-11-23,47905,510,credit,5.0,13.0,7
2018-11-23,43214,502,credit,634.86,16.1,33
2018-11-23,12041,508,paypal,32.24,32.6,6
2018-11-23,38205,514,credit,204.48,22.5,19
2018-11-23,22268,506,paypal,128.08,13.9,10
2018-11-23,23266,511,credit,393.38,43.4,8
2018-11-23,53170,514,credit,50.15,9.4,10
2018-11-23,13931,506,paypal,1162.14,103.6,39
2018-11-23,49950,503,credit,181.99,9.1,14
2018-11-23,22123,511,paypal,6.92,23.7,6
2018-11-23,48745,510,credit,674.94,103.4,51
2018-11-23,50758,510,paypal,41.86,13.9,8
2018-11-23,11666,511,paypal,165.31,25.9,12
2018-11-23,16924,503,credit,236.37,42.0,27
2018-11-23,44749,501,credit,76.46,27.6,13
2018-11-23,36448,506,credit,24.97,18.3,6
2018-11-23,51722,515,credit,757.84,30.8,39
2018-11-23,47431,503,paypal,23.35,3.2,7
2018-11-23,34920,507,credit,100.65,16.3,12
2018-11-23,15188,501,paypal,605.13,18.9,61
2018-11-23,57555,505,credit,116.98,29.3,15
2018-11-23,49693,503,credit,483.27,30.3,18
2018-11-23,11747,514,paypal,638.95,51.7,47
2018-11-23,39684,507,paypal,109.05,7.6,9
2018-11-23,12692,508,paypal,12.8,2.8,6
2018-11-23,50759,504,credit,74.46,13.5,11
2018-11-23,10831,511,paypal,291.55,28.6,26
2018-11-23,13161,502,credit,128.23,25.7,15
2018-11-23,39627,507,paypal,34.14,3.1,7
2018-11-23,17144,515,paypal,20.22,17.1,6
2018-11-23,46813,515,credit,399.66,31.9,17
2018-11-23,10894,512,paypal,96.68,38.5,8
2018-11-23,37497,503,paypal,11.32,14.2,6
2018-11-23,46264,504,credit,306.17,30.1,12
2018-11-23,30652,502,credit,256.23,8.3,29
2018-11-23,40373,508,paypal,143.57,24.4,16
2018-11-23,10678,503,paypal,352.11,19.8,11
2018-11-23,32848,504,paypal,129.72,53.7,12
2018-11-23,58441,512,paypal,327.21,53.6,27
2018-11-23,22575,510,paypal,23.58,5.2,7
2018-11-23,59981,505,credit,125.56,14.9,14
2018-11-23,21267,514,paypal,144.08,43.7,12
2018-11-23,24896,511,paypal,107.13,18.3,15
2018-11-23,57484,506,credit,543.5,11.6,10
2018-11-23,49609,504,paypal,335.51,70.6,27
2018-11-23,39760,505,credit,1029.03,147.6,70
2018-11-23,25861,501,credit,160.01,34.1,9
2018-11-23,38631,502,paypal,116.72,24.9,12
2018-11-23,56730,503,credit,327.9,42.2,21
2018-11-23,29146,515,paypal,208.51,9.3,16
2018-11-23,11506,510,paypal,34.85,6.2,7
2018-11-23,43570,511,credit,47.9,8.4,9
2018-11-23,51343,509,paypal,15.35,27.5,7
2018-11-23,15809,504,credit,939.58,26.7,49
2018-11-23,21302,506,credit,391.6,42.9,7
2018-11-23,58314,504,credit,6.02,3.1,6
2018-11-23,26070,502,paypal,151.5,76.4,12
2018-11-23,52763,511,credit,17.79,24.3,7
2018-11-23,35574,506,paypal,85.26,4.6,9
2018-11-23,20177,504,paypal,155.96,3.8,6
2018-11-23,39791,505,credit,68.22,24.2,9
2018-11-23,31248,506,credit,423.9,49.8,35
2018-11-23,35919,507,paypal,181.44,5.4,20
2018-11-23,52512,503,paypal,167.63,50.0,16
2018-11-23,14566,506,paypal,302.14,20.7,25
2018-11-23,12733,512,paypal,90.41,41.3,9
2018-11-23,21895,510,paypal,270.2,47.3,28
2018-11-23,23905,504,paypal,326.3,89.8,19
2018-11-23,54670,504,paypal,1560.96,34.2,116
2018-11-23,11499,504,paypal,12.42,4.3,6
2018-11-23,38054,506,credit,90.02,13.1,8
2018-11-23,30478,504,paypal,142.16,18.5,10
2018-11-23,57527,507,credit,60.06,15.6,11
2018-11-23,52331,505,paypal,286.52,26.1,31
2018-11-23,16464,510,credit,205.52,17.7,16
2018-11-23,43869,502,paypal,236.74,29.0,20
2018-11-23,53452,501,credit,511.73,41.1,23
2018-11-23,42187,514,credit,163.0,5.1,21
2018-11-23,28286,510,credit,467.69,47.6,41
2018-11-23,28420,509,paypal,123.55,70.9,12
2018-11-23,42577,515,credit,329.83,33.3,24
2018-11-23,52660,504,credit,289.14,44.2,15
2018-11-23,19989,511,credit,35.37,14.9,8
2018-11-23,43691,501,credit,5.87,38.1,6
2018-11-23,20062,505,credit,642.3,57.6,37
2018-11-23,46438,510,paypal,90.53,11.2,8
2018-11-23,34635,510,paypal,36.2,4.0,7
2018-11-23,50997,505,credit,166.37,21.9,22
2018-11-23,23942,511,credit,274.94,22.1,28
2018-11-23,45878,512,paypal,462.49,61.3,21
2018-11-23,53496,506,paypal,381.47,51.8,10
2018-11-23,12701,504,credit,229.15,28.4,8
2018-11-23,21835,506,credit,695.42,65.9,34
2018-11-23,49574,506,credit,187.33,11.1,22
2018-11-23,57054,515,credit,103.65,14.9,6
2018-11-23,28152,509,credit,1267.27,87.4,102
2018-11-23,31489,508,credit,83.45,24.5,7
2018-11-23,17769,505,paypal,7.68,4.9,7
2018-11-23,12188,515,paypal,72.25,5.2,6
2018-11-23,30300,514,credit,399.15,40.4,26
2018-11-23,36533,512,credit,404.9,30.3,29
2018-11-23,43674,503,paypal,124.21,11.5,9
2018-11-23,29591,509,credit,35.66,38.7,8
2018-11-23,31803,506,credit,54.92,10.6,9
2018-11-23,24468,510,credit,671.48,73.6,18
2018-11-23,21950,511,credit,277.62,2.8,26
2018-11-23,26552,503,credit,345.96,33.1,8
2018-11-23,52129,502,credit,220.87,23.7,12
2018-11-23,39994,504,credit,163.23,6.7,11
2018-11-23,56286,507,credit,108.64,15.7,16
2018-11-23,47171,513,paypal,311.31,30.5,9
2018-11-23,30887,501,paypal,461.05,5.5,49
2018-11-23,40291,511,paypal,411.44,50.9,21
2018-11-23,26419,512,paypal,115.56,37.8,11
2018-11-23,55076,515,credit,70.26,5.8,9
2018-11-23,49785,506,paypal,972.81,48.3,47
2018-11-23,36144,502,paypal,57.87,6.1,8
2018-11-23,16385,512,credit,48.71,12.8,9
2018-11-23,29680,506,credit,277.87,31.0,29
2018-11-23,40538,511,credit,66.11,25.0,8
2018-11-23,43950,503,paypal,331.04,36.7,25
2018-11-23,59067,502,paypal,147.19,14.8,9
2018-11-23,35372,502,credit,903.75,42.3,89
2018-11-23,45907,515,paypal,13.21,13.7,7
2018-11-23,24440,502,credit,23.85,20.1,8
2018-11-23,44066,508,paypal,404.57,47.9,40
2018-11-23,27243,502,paypal,157.31,16.2,18
2018-11-23,53058,503,credit,320.91,56.6,30
2018-11-23,24536,506,paypal,487.94,43.8,42
2018-11-23,54268,513,credit,35.61,61.9,8
2018-11-23,12469,504,credit,236.1,22.9,17
2018-11-23,12657,511,credit,54.41,2.2,7
2018-11-23,56392,511,paypal,106.66,26.8,8
2018-11-23,35123,504,paypal,233.52,31.5,13
2018-11-23,52896,510,credit,240.02,8.4,8
2018-11-23,12272,501,credit,456.78,49.8,13
2018-11-23,25669,506,credit,400.47,37.5,13
2018-11-23,46733,513,paypal,32.12,17.0,8
2018-11-23,32689,504,paypal,93.0,22.3,10
2018-11-23,25168,502,paypal,322.57,38.4,37
2018-11-23,34001,503,paypal,165.38,17.6,14
2018-11-23,43103,504,credit,125.38,28.8,6
2018-11-23,38213,512,paypal,193.58,15.3,20
2018-11-23,25378,509,paypal,1176.03,120.3,56
2018-11-23,21372,503,paypal,43.04,3.7,6
2018-11-23,53683,502,paypal,5.09,33.0,7
2018-11-23,47394,508,credit,167.08,31.0,20
2018-11-23,32601,503,credit,45.65,8.8,7
2018-11-23,30664,502,credit,79.79,38.7,10
2018-11-23,59522,508,credit,815.25,66.3,36
2018-11-23,40104,510,credit,49.37,34.0,11
2018-11-23,41082,507,credit,501.4,46.6,11
2018-11-23,33316,506,paypal,23.23,19.5,8
2018-11-23,45976,501,credit,30.31,8.2,8
2018-11-23,21543,505,credit,111.6,21.7,6
2018-11-23,34871,515,paypal,88.4,16.3,6
2018-11-23,16551,505,paypal,80.63,13.0,14
2018-11-23,24775,505,credit,143.36,36.1,17
2018-11-23,24966,504,credit,319.91,43.3,8
2018-11-23,47750,508,credit,25.87,27.0,6
2018-11-23,59308,513,credit,359.08,52.1,20
2018-11-23,50988,503,credit,22.16,17.6,8
2018-11-23,22754,503,paypal,86.82,20.6,14
2018-11-23,12037,507,paypal,161.85,29.0,21
2018-11-23,58506,510,credit,57.0,14.5,7
2018-11-23,35902,510,paypal,348.72,58.7,33
2018-11-23,37773,502,credit,282.84,54.3,8
2018-11-23,52349,502,paypal,335.95,33.3,10
2018-11-23,19198,511,credit,185.51,17.2,20
2018-11-23,18444,502,credit,191.1,21.9,11
2018-11-23,53709,515,paypal,266.73,121.8,27
2018-11-23,19615,512,paypal,79.28,9.5,7
2018-11-23,13996,501,credit,45.21,4.2,9
2018-11-23,23302,501,paypal,92.94,5.9,7
2018-11-23,48550,510,paypal,56.13,11.4,8
2018-11-23,32441,504,credit,17.42,5.0,6
2018-11-23,21910,501,credit,245.78,46.1,13
2018-11-23,59754,514,paypal,107.08,26.6,8
2018-11-23,40631,505,credit,612.75,28.2,20
2018-11-23,21962,513,paypal,33.45,20.3,7
2018-11-23,15081,505,paypal,638.31,37.3,47
2018-11-23,10543,510,paypal,442.47,41.3,25
2018-11-23,13819,509,credit,968.6,70.5,90
2018-11-23,28867,515,paypal,129.21,9.2,8
2018-11-23,35651,512,credit,1413.9,172.6,127
2018-11-23,40458,510,credit,224.4,10.1,12
2018-11-23,30431,504,credit,39.56,3.3,8
2018-11-23,34636,510,paypal,208.64,25.1,24
2018-11-23,58482,502,credit,56.01,8.8,10
2018-11-23,52086,504,credit,530.87,37.9,58
2018-11-23,22730,511,credit,134.83,14.9,9
2018-11-23,52403,515,credit,894.89,136.4,6
2018-11-23,46888,501,paypal,63.07,45.1,12
2018-11-23,25386,508,paypal,488.5,26.9,9
2018-11-23,26863,513,credit,133.78,23.8,14
2018-11-23,27644,514,paypal,306.42,28.8,9
2018-11-23,31572,508,credit,100.54,46.6,9
2018-11-23,28279,505,credit,294.26,30.4,15
2018-11-23,38382,506,paypal,7.18,16.6,6
2018-11-23,58671,504,paypal,180.12,15.0,9
2018-11-23,42986,513,credit,234.41,26.2,26
2018-11-23,40045,501,credit,798.74,71.1,29
2018-11-23,26169,504,paypal,1065.36,7.0,30
2018-11-23,54428,504,credit,219.86,21.7,22
2018-11-23,13054,507,paypal,306.52,45.6,8
2018-11-23,39856,508,paypal,585.15,24.7,54
2018-11-23,37531,511,credit,219.62,6.5,18
2018-11-23,17373,512,credit,292.22,31.1,14
2018-11-23,33737,507,credit,92.04,12.8,6
2018-11-23,20340,501,credit,183.08,53.3,21
2018-11-23,42372,509,paypal,132.7,12.3,13
2018-11-23,56390,515,paypal,442.9,20.4,14
2018-11-23,48754,510,paypal,223.04,16.7,8
2018-11-23,15713,506,credit,345.09,31.0,30
2018-11-23,37785,510,credit,308.93,14.3,10
2018-11-23,13659,515,paypal,240.35,40.9,9
2018-11-23,50910,501,paypal,6.33,2.2,6
2018-11-23,48362,509,paypal,97.75,95.2,12
2018-11-23,39411,509,credit,303.5,17.2,36
2018-11-23,34684,503,credit,22.96,16.3,7
2018-11-23,54511,506,credit,58.21,11.7,7
2018-11-23,24889,507,paypal,271.96,14.9,33
2018-11-23,59007,515,paypal,125.25,27.3,15
2018-11-23,26811,502,paypal,267.76,17.4,16
2018-11-23,52425,504,paypal,5.42,8.5,6
2018-11-23,41975,507,paypal,364.55,4.9,25
2018-11-23,23200,513,credit,1115.38,32.0,70
2018-11-23,31244,506,credit,759.5,55.2,49
2018-11-23,31061,502,credit,86.14,32.4,7
2018-11-23,50068,510,paypal,540.02,22.5,29
2018-11-23,49339,503,paypal,358.91,36.9,31
2018-11-23,21110,515,credit,227.63,25.7,13
2018-11-23,53972,510,paypal,77.47,38.7,8
2018-11-23,43585,504,paypal,371.43,42.2,36
2018-11-23,27315,503,paypal,765.18,51.8,71
2018-11-23,30969,505,paypal,598.61,5.4,38
2018-11-23,44047,502,paypal,225.85,15.5,15
2018-11-23,56016,501,credit,37.51,4.6,9
2018-11-23,45103,508,paypal,95.41,30.0,13
2018-11-23,19403,512,paypal,527.84,7.8,51
2018-11-23,28697,515,paypal,274.73,27.4,31
2018-11-23,12200,503,paypal,405.28,29.4,13
2018-11-23,58192,510,paypal,93.28,22.6,11
2018-11-23,50358,508,paypal,17.6,25.2,7
2018-11-23,22282,509,credit,253.92,40.3,22
2018-11-23,28896,504,credit,452.34,62.1,19
2018-11-23,55254,510,credit,21.41,5.6,7
2018-11-23,43914,509,paypal,1426.43,105.6,116
2018-11-23,12307,506,credit,472.41,45.8,32
2018-11-23,18498,509,paypal,155.56,5.4,17
2018-11-23,18872,509,paypal,250.27,26.4,7
2018-11-23,52303,514,paypal,967.75,43.2,47
2018-11-23,21222,502,credit,27.03,16.7,7
2018-11-23,13577,508,paypal,220.91,24.8,19
2018-11-23,27406,513,credit,36.25,17.0,7
2018-11-23,23479,501,credit,8.83,8.9,7
2018-11-23,42678,505,paypal,850.59,70.3,16
2018-11-23,49497,504,credit,86.92,65.6,13
2018-11-23,31407,508,credit,172.14,54.8,23
2018-11-23,51619,507,credit,575.23,32.4,17
2018-11-23,33509,506,credit,303.61,6.3,17
2018-11-23,31420,509,paypal,72.29,11.9,9
2018-11-23,18502,508,credit,454.66,42.0,40
2018-11-23,36912,514,credit,257.1,38.6,10
2018-11-23,28371,513,credit,189.21,29.5,21
2018-11-23,32260,506,paypal,91.49,7.0,10
2018-11-23,22266,512,credit,78.75,7.0,7
2018-11-23,36348,501,paypal,207.61,10.7,17
2018-11-23,58627,505,credit,313.28,20.1,32
2018-11-23,32882,512,paypal,45.94,21.4,9
2018-11-23,17244,507,paypal,85.46,21.6,12
2018-11-23,48816,506,paypal,162.9,46.2,17
2018-11-23,49450,511,credit,368.82,13.7,34
2018-11-23,54094,502,paypal,179.52,3.9,11
2018-11-23,33346,503,paypal,18.49,38.3,6
2018-11-23,20532,501,credit,137.0,12.1,8
2018-11-23,19140,508,paypal,341.61,19.8,21
2018-11-23,16619,508,paypal,337.24,15.7,38
2018-11-23,37620,501,paypal,330.52,14.6,33
2018-11-23,21980,512,paypal,269.45,34.1,11
2018-11-23,30805,501,credit,229.44,38.2,16
2018-11-23,40912,502,paypal,194.46,15.9,14
2018-11-23,54981,507,credit,578.71,28.8,21
2018-11-23,31865,503,credit,261.24,57.9,26
2018-11-23,47093,508,paypal,279.37,41.0,12
2018-11-23,38925,509,paypal,334.12,44.2,23
2018-11-23,42625,511,paypal,46.94,10.2,7
2018-11-23,17458,503,credit,67.49,10.5,10
2018-11-23,46340,504,credit,212.92,19.9,21
2018-11-23,18260,509,credit,76.04,14.1,10
2018-11-23,49999,515,credit,309.53,43.4,26
2018-11-23,52743,506,paypal,599.06,71.0,38
2018-11-23,38295,511,paypal,54.84,18.6,9
2018-11-23,31251,505,credit,589.81,58.4,32
2018-11-23,24613,512,credit,143.49,21.8,7
2018-11-23,56083,508,paypal,68.93,9.5,10
2018-11-23,55240,512,paypal,113.74,6.0,13
2018-11-23,45112,509,credit,620.53,58.1,37
2018-11-23,30454,510,credit,100.56,17.4,9
2018-11-23,50657,511,paypal,405.06,43.3,28
2018-11-23,32736,510,paypal,289.02,32.8,25
2018-11-23,29332,514,paypal,204.47,26.6,9
2018-11-23,48907,512,paypal,174.39,19.4,20
2018-11-23,12412,504,paypal,92.92,18.5,10
2018-11-23,13932,507,paypal,55.28,21.5,8
2018-11-23,33395,505,paypal,198.69,26.7,11
2018-11-23,20685,510,credit,48.14,2.2,6
2018-11-23,44922,509,credit,1709.69,85.0,167
2018-11-23,26914,502,credit,337.39,18.1,13
2018-11-23,33448,511,credit,70.19,11.9,7
2018-11-23,59069,507,credit,129.37,48.8,11
2018-11-23,48303,508,credit,88.52,12.4,7
2018-11-23,49078,510,credit,251.39,20.3,21
2018-11-23,10683,513,paypal,841.2,67.3,8
2018-11-23,32437,510,paypal,231.7,25.0,23
2018-11-23,38342,506,credit,365.44,63.9,40
2018-11-23,33450,507,paypal,447.83,75.6,32
2018-11-23,36539,512,credit,20.88,5.2,8
2018-11-23,58879,511,paypal,128.87,17.0,18
2018-11-23,12157,506,paypal,1282.74,100.6,95
2018-11-23,24844,511,paypal,287.32,9.6,8
2018-11-23,19476,505,paypal,134.6,7.2,15
2018-11-23,42041,505,credit,94.85,13.5,11
2018-11-23,41268,513,credit,779.68,50.8,38
2018-11-23,31164,501,paypal,120.17,40.2,17
2018-11-23,45312,506,paypal,40.35,14.5,7
2018-11-23,52363,501,credit,58.37,9.2,7
2018-11-23,26224,506,paypal,45.85,4.9,9
2018-11-23,27366,515,credit,78.82,12.2,11
2018-11-23,31652,510,paypal,541.15,56.9,24
2018-11-23,47147,511,credit,418.47,14.2,43
2018-11-23,13971,511,paypal,118.49,10.1,8
2018-11-23,54522,515,paypal,119.44,21.5,11
2018-11-23,35113,510,paypal,133.1,25.1,9
2018-11-23,16320,507,credit,148.39,46.6,14
2018-11-23,33770,505,paypal,125.05,35.3,7
2018-11-23,50806,501,credit,239.58,10.1,16
2018-11-23,34402,505,credit,141.42,21.0,14
2018-11-23,34455,514,paypal,66.33,13.6,9
2018-11-23,49855,506,paypal,749.37,19.4,44
2018-11-23,49007,501,paypal,136.8,4.4,10
2018-11-23,22149,507,credit,126.35,14.5,10
2018-11-23,12958,511,paypal,791.69,53.9,61
2018-11-23,41709,511,paypal,129.32,14.7,13
2018-11-23,31873,503,credit,46.09,47.7,6
2018-11-23,14380,510,credit,796.19,80.1,21
2018-11-23,52997,503,credit,14.92,8.4,6
2018-11-23,51568,507,credit,720.62,27.4,9
2018-11-23,47503,513,paypal,59.03,18.9,7
2018-11-23,45777,512,paypal,82.69,18.2,14
2018-11-23,29159,502,paypal,257.14,19.9,14
2018-11-23,45404,503,paypal,31.04,20.7,9
2018-11-23,41107,507,paypal,163.34,41.6,22
2018-11-23,54453,510,paypal,182.64,24.4,8
2018-11-23,21022,506,paypal,723.68,80.9,10
2018-11-23,21539,505,paypal,119.29,24.5,7
2018-11-23,18855,507,credit,42.57,8.6,10
2018-11-23,29567,512,credit,184.56,16.3,10
2018-11-23,35456,508,paypal,666.12,50.6,15
2018-11-23,18074,501,credit,176.88,21.1,11
2018-11-23,13065,509,paypal,237.45,11.5,21
2018-11-23,45415,504,credit,104.96,6.8,15
2018-11-23,20184,507,credit,79.87,11.9,8
2018-11-23,34264,510,credit,9.98,12.8,6
2018-11-23,51430,508,paypal,661.81,33.2,44
2018-11-23,13592,504,paypal,279.09,28.0,19
2018-11-23,55668,501,paypal,42.44,15.3,8
2018-11-23,44481,507,credit,740.19,67.2,24
2018-11-23,27900,507,paypal,336.46,37.8,10
2018-11-23,50799,504,credit,524.66,62.9,29
2018-11-23,38093,503,credit,1273.9,60.6,15
2018-11-23,35343,509,credit,192.45,70.2,13
2018-11-23,11630,510,credit,266.51,24.8,14
2018-11-23,53547,502,paypal,19.74,32.4,6
2018-11-23,29834,512,credit,610.27,8.0,10
2018-11-23,50232,508,paypal,281.69,22.6,25
2018-11-23,30507,506,credit,27.18,12.2,8
2018-11-23,32004,501,credit,489.94,66.1,9
2018-11-23,12257,504,credit,117.88,15.3,10
2018-11-23,44037,505,paypal,104.31,59.6,13
2018-11-23,45973,508,credit,112.37,27.5,15
2018-11-23,41611,506,paypal,747.86,53.1,62
2018-11-23,34333,513,credit,136.67,11.7,11
2018-11-23,15381,502,credit,615.27,57.0,57
2018-11-23,55153,502,credit,42.72,37.8,10
2018-11-23,20771,508,paypal,156.67,60.5,10
2018-11-23,11773,514,credit,69.78,45.9,11
2018-11-23,26595,501,credit,33.47,47.1,7
2018-11-23,44412,506,paypal,268.02,17.7,13
2018-11-23,40209,505,paypal,385.03,22.6,18
2018-11-23,20529,505,credit,368.38,25.2,23
2018-11-23,26352,505,paypal,191.35,13.9,7
2018-11-23,17232,505,credit,15.58,3.2,6
