customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score
34005,9,1,64.03,2,2,2,222,6
34007,6,1,370.03,3,2,4,324,9
34011,9,1,105.88,2,2,2,222,6
34012,10,1,110.17,1,2,2,122,5
34021,4,2,75.88,4,5,2,452,11
34022,9,1,291.21,2,2,4,224,8
34026,8,1,310.49,3,2,4,324,9
34028,7,2,158.23,3,5,3,353,11
34032,10,1,141.48,1,2,3,123,6
34033,4,1,253.63,4,2,4,424,10
34034,6,2,586.54,3,5,5,355,13
34038,2,2,514.74,5,5,5,555,15
34044,4,1,94.94,4,2,2,422,8
34045,4,1,284.23,4,2,4,424,10
34048,10,1,240.63,1,2,4,124,7
34055,8,1,229.02,3,2,3,323,8
34058,8,1,336.01,3,2,4,324,9
34068,10,1,34.8,1,2,1,121,4
34071,10,1,178.85,1,2,3,123,6
34072,2,1,86.79,5,2,2,522,9
34077,4,1,49.2,4,2,1,421,7
34078,8,2,368.78,3,5,4,354,12
34080,4,1,136.74,4,2,3,423,9
34081,8,1,1066.95,3,2,5,325,10
34082,11,1,67.89,1,2,2,122,5
34090,5,1,651.61,4,2,5,425,11
34092,5,1,21.46,4,2,1,421,7
34095,3,2,57.69,5,5,2,552,12
34096,10,1,64.95,1,2,2,122,5
34097,11,1,40.03,1,2,1,121,4
34100,8,1,281.33,3,2,4,324,9
34101,8,2,233.94,3,5,3,353,11
34102,6,2,904.6,3,5,5,355,13
34112,9,1,242.41,2,2,4,224,8
34114,3,1,336.5,5,2,4,524,11
34115,8,1,597.11,3,2,5,325,10
34116,10,1,128.96,1,2,2,122,5
34118,8,1,60.17,3,2,2,322,7
34122,8,1,249.42,3,2,4,324,9
34126,5,2,682.48,4,5,5,455,14
34127,8,1,23.89,3,2,1,321,6
34128,10,1,62.1,1,2,2,122,5
34138,11,1,56.04,1,2,1,121,4
34140,6,1,35.35,3,2,1,321,6
34142,2,1,161.42,5,2,3,523,10
34144,11,1,73.92,1,2,2,122,5
34149,8,1,56.95,3,2,2,322,7
34152,11,1,221.94,1,2,3,123,6
34153,2,1,167.29,5,2,3,523,10
34154,2,2,395.44000000000005,5,5,4,554,14
34156,8,1,308.73,3,2,4,324,9
34157,3,1,61.68,5,2,2,522,9
34159,3,1,122.17,5,2,2,522,9
34161,2,1,268.96,5,2,4,524,11
34165,9,1,70.8,2,2,2,222,6
34166,10,1,1.3,1,2,1,121,4
34169,8,1,255.91,3,2,4,324,9
34170,11,1,22.33,1,2,1,121,4
34171,6,3,528.21,3,5,5,355,13
34172,5,1,18.63,4,2,1,421,7
34176,4,2,543.67,4,5,5,455,14
34182,8,3,489.55999999999995,3,5,5,355,13
34183,8,2,200.19,3,5,3,353,11
34185,2,1,16.05,5,2,1,521,8
34190,2,1,42.84,5,2,1,521,8
34191,4,2,698.51,4,5,5,455,14
34196,11,1,425.23,1,2,5,125,8
34198,8,2,132.91,3,5,3,353,11
34199,3,1,202.18,5,2,3,523,10
34203,11,1,1.94,1,2,1,121,4
34204,11,1,106.24,1,2,2,122,5
34205,8,2,419.49,3,5,5,355,13
34207,10,1,124.13,1,2,2,122,5
34209,4,2,104.07,4,5,2,452,11
34213,9,1,7.2,2,2,1,221,5
34214,3,1,158.12,5,2,3,523,10
34215,3,2,239.20000000000002,5,5,4,554,14
34216,5,1,76.71,4,2,2,422,8
34219,2,1,97.59,5,2,2,522,9
34220,4,2,188.19,4,5,3,453,12
34222,6,4,677.49,3,5,5,355,13
34224,8,1,139.31,3,2,3,323,8
34225,4,3,391.64,4,5,4,454,13
34226,2,1,26.24,5,2,1,521,8
34236,2,1,1042.81,5,2,5,525,12
34242,11,1,197.67,1,2,3,123,6
34246,3,1,52.38,5,2,1,521,8
34248,8,1,252.0,3,2,4,324,9
34249,4,1,16.55,4,2,1,421,7
34250,8,1,184.49,3,2,3,323,8
34251,3,1,52.03,5,2,1,521,8
34252,4,1,171.85,4,2,3,423,9
34253,5,1,46.2,4,2,1,421,7
34254,8,1,252.81,3,2,4,324,9
34255,8,1,530.36,3,2,5,325,10
34257,2,3,642.4200000000001,5,5,5,555,15
34262,11,1,59.78,1,2,2,122,5
34264,8,1,9.98,3,2,1,321,6
34267,8,1,382.14,3,2,4,324,9
34268,4,4,867.9,4,5,5,455,14
34272,2,1,317.91,5,2,4,524,11
34280,8,1,60.63,3,2,2,322,7
34282,5,1,197.95,4,2,3,423,9
34283,8,1,246.67,3,2,4,324,9
34287,3,3,437.92,5,5,5,555,15
34288,8,1,216.67,3,2,3,323,8
34289,8,2,296.12,3,5,4,354,12
34295,11,1,901.1,1,2,5,125,8
34299,3,1,140.68,5,2,3,523,10
34303,8,1,144.82,3,2,3,323,8
34305,3,1,37.02,5,2,1,521,8
34311,4,2,210.22,4,5,3,453,12
34313,4,1,26.66,4,2,1,421,7
34316,4,1,13.86,4,2,1,421,7
34319,8,1,402.49,3,2,4,324,9
34321,6,1,489.81,3,2,5,325,10
34324,8,1,19.99,3,2,1,321,6
34326,2,3,224.25,5,5,3,553,13
34327,11,1,381.83,1,2,4,124,7
34329,2,1,147.35,5,2,3,523,10
34332,3,1,54.29,5,2,1,521,8
34333,8,1,136.67,3,2,3,323,8
34335,8,1,851.08,3,2,5,325,10
34336,8,3,1070.22,3,5,5,355,13
34338,4,1,199.43,4,2,3,423,9
34339,5,1,58.92,4,2,2,422,8
34343,2,2,285.84000000000003,5,5,4,554,14
34344,5,1,277.31,4,2,4,424,10
34345,5,1,129.49,4,2,2,422,8
34347,9,1,51.6,2,2,1,221,5
34358,11,1,265.1,1,2,4,124,7
34365,11,1,281.86,1,2,4,124,7
34367,6,2,366.03999999999996,3,5,4,354,12
34368,2,3,199.08,5,5,3,553,13
34369,8,2,130.76,3,5,3,353,11
34373,3,1,458.97,5,2,5,525,12
34374,8,2,177.48000000000002,3,5,3,353,11
34381,8,2,501.51,3,5,5,355,13
34388,6,1,152.57,3,2,3,323,8
34397,6,3,908.3,3,5,5,355,13
34400,8,2,162.29,3,5,3,353,11
34402,8,1,141.42,3,2,3,323,8
34404,3,3,420.02,5,5,5,555,15
34407,3,1,285.73,5,2,4,524,11
34408,4,2,510.88,4,5,5,455,14
34411,8,1,48.06,3,2,1,321,6
34415,8,2,308.43,3,5,4,354,12
34416,8,1,100.52,3,2,2,322,7
34417,2,1,874.71,5,2,5,525,12
34418,8,1,0.45,3,2,1,321,6
34422,9,1,231.01,2,2,3,223,7
34423,2,1,52.22,5,2,1,521,8
34424,4,1,192.6,4,2,3,423,9
34430,7,1,158.62,3,2,3,323,8
34432,8,1,961.28,3,2,5,325,10
34434,11,2,197.92000000000002,1,5,3,153,9
34436,3,1,391.17,5,2,4,524,11
34437,11,1,5.48,1,2,1,121,4
34441,8,1,432.18,3,2,5,325,10
34445,8,1,182.05,3,2,3,323,8
34451,2,2,610.86,5,5,5,555,15
34453,8,1,214.61,3,2,3,323,8
34455,8,1,66.33,3,2,2,322,7
34456,4,2,376.36,4,5,4,454,13
34457,8,1,72.68,3,2,2,322,7
34459,11,1,146.11,1,2,3,123,6
34462,6,2,118.25,3,5,2,352,10
34464,9,1,18.62,2,2,1,221,5
34465,9,1,19.66,2,2,1,221,5
34466,6,1,47.42,3,2,1,321,6
34470,4,1,122.86,4,2,2,422,8
34471,2,2,117.87,5,5,2,552,12
34479,9,1,183.42,2,2,3,223,7
34484,8,1,207.17,3,2,3,323,8
34486,8,1,76.78,3,2,2,322,7
34491,8,1,102.22,3,2,2,322,7
34492,8,2,798.9300000000001,3,5,5,355,13
34496,2,2,42.519999999999996,5,5,1,551,11
34499,4,1,2.95,4,2,1,421,7
34500,8,1,277.65,3,2,4,324,9
34501,6,1,345.86,3,2,4,324,9
34503,9,2,276.71000000000004,2,5,4,254,11
34504,3,2,366.58,5,5,4,554,14
34509,5,1,249.46,4,2,4,424,10
34516,2,1,297.85,5,2,4,524,11
34517,3,1,70.6,5,2,2,522,9
34524,10,1,645.45,1,2,5,125,8
34526,4,2,1413.55,4,5,5,455,14
34528,3,2,177.02,5,5,3,553,13
34529,4,1,16.6,4,2,1,421,7
34531,9,3,643.6899999999999,2,5,5,255,12
34535,2,3,184.54,5,5,3,553,13
34538,10,1,270.78,1,2,4,124,7
34540,8,1,1183.92,3,2,5,325,10
34542,5,2,184.53,4,5,3,453,12
34543,8,1,129.06,3,2,2,322,7
34548,8,1,450.07,3,2,5,325,10
34552,6,1,36.87,3,2,1,321,6
34553,4,1,159.99,4,2,3,423,9
34556,8,1,200.44,3,2,3,323,8
34557,7,1,52.15,3,2,1,321,6
34559,6,2,278.2,3,5,4,354,12
34564,6,1,198.4,3,2,3,323,8
34565,6,1,63.69,3,2,2,322,7
34566,9,1,306.15,2,2,4,224,8
34568,5,1,331.63,4,2,4,424,10
34569,5,1,578.92,4,2,5,425,11
34570,10,1,22.13,1,2,1,121,4
34574,4,1,225.15,4,2,3,423,9
34575,2,2,173.47,5,5,3,553,13
34576,4,1,85.32,4,2,2,422,8
34577,8,1,253.98,3,2,4,324,9
34586,2,2,41.29,5,5,1,551,11
34587,2,2,316.8,5,5,4,554,14
34590,9,1,108.25,2,2,2,222,6
34594,6,1,176.52,3,2,3,323,8
34596,8,1,60.86,3,2,2,322,7
34598,4,3,660.8499999999999,4,5,5,455,14
34607,5,1,123.47,4,2,2,422,8
34608,3,2,294.66,5,5,4,554,14
34610,4,1,22.84,4,2,1,421,7
34611,2,2,180.51999999999998,5,5,3,553,13
34613,8,1,351.09,3,2,4,324,9
34616,9,2,196.18,2,5,3,253,10
34617,9,1,93.02,2,2,2,222,6
34618,8,1,171.77,3,2,3,323,8
34621,9,2,238.01,2,5,4,254,11
34622,6,1,103.81,3,2,2,322,7
34624,5,3,739.14,4,5,5,455,14
34627,2,1,243.76,5,2,4,524,11
34629,8,1,225.96,3,2,3,323,8
34632,11,1,92.1,1,2,2,122,5
34635,8,1,36.2,3,2,1,321,6
34636,5,2,303.46,4,5,4,454,13
34637,5,1,133.93,4,2,3,423,9
34638,8,1,79.89,3,2,2,322,7
34641,3,2,525.95,5,5,5,555,15
34647,3,1,237.76,5,2,4,524,11
34648,3,2,543.0600000000001,5,5,5,555,15
34649,3,1,22.34,5,2,1,521,8
34651,3,2,367.25,5,5,4,554,14
34653,4,1,67.11,4,2,2,422,8
34658,11,1,11.56,1,2,1,121,4
34659,3,2,535.49,5,5,5,555,15
34661,3,1,443.3,5,2,5,525,12
34665,8,1,1095.88,3,2,5,325,10
34668,2,2,61.54,5,5,2,552,12
34670,6,2,332.23,3,5,4,354,12
34671,10,1,127.04,1,2,2,122,5
34678,3,3,855.21,5,5,5,555,15
34679,4,2,567.3,4,5,5,455,14
34682,6,1,374.05,3,2,4,324,9
34684,8,1,22.96,3,2,1,321,6
34685,3,1,241.47,5,2,4,524,11
34686,2,1,404.54,5,2,4,524,11
34687,2,1,85.87,5,2,2,522,9
34688,8,1,1635.51,3,2,5,325,10
34689,3,1,27.33,5,2,1,521,8
34690,3,1,785.69,5,2,5,525,12
34693,2,2,174.33999999999997,5,5,3,553,13
34697,4,1,32.56,4,2,1,421,7
34700,8,2,866.22,3,5,5,355,13
34701,9,1,134.76,2,2,3,223,7
34702,8,1,138.11,3,2,3,323,8
34703,10,1,165.66,1,2,3,123,6
34708,8,1,368.93,3,2,4,324,9
34711,2,1,34.05,5,2,1,521,8
34712,11,1,562.11,1,2,5,125,8
34714,9,1,84.85,2,2,2,222,6
34715,2,2,176.46,5,5,3,553,13
34717,9,1,81.18,2,2,2,222,6
34719,6,1,170.76,3,2,3,323,8
34724,8,1,5.09,3,2,1,321,6
34726,3,3,1431.9,5,5,5,555,15
34727,8,2,245.91,3,5,4,354,12
34733,5,2,416.26,4,5,5,455,14
34735,8,1,274.71,3,2,4,324,9
34736,8,1,165.93,3,2,3,323,8
34739,10,1,195.99,1,2,3,123,6
34740,11,1,12.43,1,2,1,121,4
34743,9,1,123.57,2,2,2,222,6
34744,8,1,238.14,3,2,4,324,9
34748,8,1,264.94,3,2,4,324,9
34750,6,1,325.55,3,2,4,324,9
34752,8,1,62.4,3,2,2,322,7
34756,3,1,2.52,5,2,1,521,8
34760,11,1,63.21,1,2,2,122,5
34761,8,1,300.04,3,2,4,324,9
34765,6,1,129.34,3,2,2,322,7
34771,11,1,10.94,1,2,1,121,4
34778,4,1,230.78,4,2,3,423,9
34780,6,1,65.75,3,2,2,322,7
34783,3,3,846.97,5,5,5,555,15
34784,8,1,17.92,3,2,1,321,6
34788,6,1,335.79,3,2,4,324,9
34789,8,2,228.95000000000002,3,5,3,353,11
34799,8,1,76.48,3,2,2,322,7
34802,3,1,7.88,5,2,1,521,8
34806,8,1,13.09,3,2,1,321,6
34809,5,1,366.69,4,2,4,424,10
34813,4,1,257.83,4,2,4,424,10
34816,5,2,315.78,4,5,4,454,13
34819,9,1,400.57,2,2,4,224,8
34822,2,1,332.59,5,2,4,524,11
34823,8,1,114.13,3,2,2,322,7
34829,2,1,42.31,5,2,1,521,8
34831,6,1,35.77,3,2,1,321,6
34832,4,2,25.27,4,5,1,451,10
34834,3,1,322.77,5,2,4,524,11
34835,8,1,224.64,3,2,3,323,8
34837,8,1,28.65,3,2,1,321,6
34845,8,1,522.94,3,2,5,325,10
34848,10,1,85.23,1,2,2,122,5
34850,2,1,143.99,5,2,3,523,10
34852,5,1,292.93,4,2,4,424,10
34856,3,1,153.71,5,2,3,523,10
34857,4,2,536.89,4,5,5,455,14
34860,5,1,40.22,4,2,1,421,7
34861,4,1,188.15,4,2,3,423,9
34862,3,3,381.37,5,5,4,554,14
34863,5,1,200.05,4,2,3,423,9
34865,5,1,74.74,4,2,2,422,8
34869,3,1,43.48,5,2,1,521,8
34870,5,2,785.3,4,5,5,455,14
34871,8,2,180.29000000000002,3,5,3,353,11
34872,5,2,90.72,4,5,2,452,11
34874,8,3,801.1400000000001,3,5,5,355,13
34879,8,1,114.77,3,2,2,322,7
34880,5,1,572.35,4,2,5,425,11
34882,8,1,301.56,3,2,4,324,9
34883,6,2,120.59,3,5,2,352,10
34885,8,1,290.39,3,2,4,324,9
34886,8,2,474.45000000000005,3,5,5,355,13
34888,3,1,260.72,5,2,4,524,11
34890,3,1,12.09,5,2,1,521,8
34893,5,2,574.41,4,5,5,455,14
34896,8,2,976.2,3,5,5,355,13
34897,8,2,774.06,3,5,5,355,13
34898,2,2,745.0,5,5,5,555,15
34902,3,2,559.61,5,5,5,555,15
34904,8,1,109.66,3,2,2,322,7
34909,4,1,389.15,4,2,4,424,10
34910,8,1,143.99,3,2,3,323,8
34914,8,2,1863.39,3,5,5,355,13
34919,8,1,95.63,3,2,2,322,7
34920,8,2,233.95000000000002,3,5,3,353,11
34921,8,1,135.4,3,2,3,323,8
34922,5,2,398.43,4,5,4,454,13
34923,8,1,297.71,3,2,4,324,9
34924,4,2,249.22000000000003,4,5,4,454,13
34927,4,1,172.69,4,2,3,423,9
34928,8,1,27.76,3,2,1,321,6
34929,8,1,24.04,3,2,1,321,6
34932,6,1,150.89,3,2,3,323,8
34933,3,2,102.07,5,5,2,552,12
34934,8,1,529.91,3,2,5,325,10
34937,7,1,32.91,3,2,1,321,6
34938,8,1,225.84,3,2,3,323,8
34941,9,1,430.78,2,2,5,225,9
34947,3,2,379.01,5,5,4,554,14
34950,2,1,313.64,5,2,4,524,11
34952,8,1,105.42,3,2,2,322,7
34953,8,1,414.23,3,2,5,325,10
34955,8,1,97.44,3,2,2,322,7
34958,8,2,24.53,3,5,1,351,9
34962,7,1,218.77,3,2,3,323,8
34963,8,1,121.0,3,2,2,322,7
34964,10,1,48.1,1,2,1,121,4
34972,8,1,38.7,3,2,1,321,6
34973,8,4,789.02,3,5,5,355,13
34976,4,3,407.53,4,5,4,454,13
34987,4,1,449.61,4,2,5,425,11
34989,9,1,178.84,2,2,3,223,7
34990,11,1,123.04,1,2,2,122,5
34995,8,1,180.49,3,2,3,323,8
34997,11,1,115.27,1,2,2,122,5
34999,2,3,649.1400000000001,5,5,5,555,15
35003,5,1,68.47,4,2,2,422,8
35009,2,1,15.89,5,2,1,521,8
35012,10,1,146.84,1,2,3,123,6
35015,8,1,315.99,3,2,4,324,9
35016,2,2,318.15,5,5,4,554,14
35017,3,2,584.37,5,5,5,555,15
35018,2,1,300.75,5,2,4,524,11
35019,8,1,674.9,3,2,5,325,10
35025,11,1,171.85,1,2,3,123,6
35030,11,1,104.53,1,2,2,122,5
35032,8,1,73.4,3,2,2,322,7
35035,3,1,40.29,5,2,1,521,8
35036,8,2,180.61,3,5,3,353,11
35038,3,1,85.75,5,2,2,522,9
35041,9,1,121.95,2,2,2,222,6
35043,3,1,122.74,5,2,2,522,9
35044,5,1,143.08,4,2,3,423,9
35046,10,1,10.94,1,2,1,121,4
35052,5,2,147.7,4,5,3,453,12
35053,7,1,141.9,3,2,3,323,8
35054,8,1,876.04,3,2,5,325,10
35057,8,1,185.03,3,2,3,323,8
35058,8,1,360.99,3,2,4,324,9
35063,8,1,526.61,3,2,5,325,10
35067,6,2,299.09,3,5,4,354,12
35068,4,1,285.66,4,2,4,424,10
35075,10,1,281.36,1,2,4,124,7
35076,8,1,232.59,3,2,3,323,8
35077,5,1,90.93,4,2,2,422,8
35078,8,1,260.07,3,2,4,324,9
35079,3,1,223.2,5,2,3,523,10
35080,2,2,430.56,5,5,5,555,15
35081,11,1,171.62,1,2,3,123,6
35082,4,3,166.62,4,5,3,453,12
35085,9,1,308.37,2,2,4,224,8
35088,3,1,16.27,5,2,1,521,8
35089,8,1,543.5,3,2,5,325,10
35091,8,1,64.92,3,2,2,322,7
35092,6,1,177.03,3,2,3,323,8
35093,9,1,667.33,2,2,5,225,9
35098,10,1,442.58,1,2,5,125,8
35101,4,3,637.23,4,5,5,455,14
35110,3,2,492.57,5,5,5,555,15
35111,5,2,263.18,4,5,4,454,13
35113,8,1,133.1,3,2,3,323,8
35114,8,1,60.1,3,2,2,322,7
35122,3,1,104.6,5,2,2,522,9
35123,8,1,233.52,3,2,3,323,8
35124,3,1,779.66,5,2,5,525,12
35129,4,1,199.4,4,2,3,423,9
35130,10,1,36.38,1,2,1,121,4
35133,5,1,76.44,4,2,2,422,8
35135,6,1,150.75,3,2,3,323,8
35139,8,1,72.54,3,2,2,322,7
35140,10,1,13.11,1,2,1,121,4
35143,8,1,1061.57,3,2,5,325,10
35144,3,3,156.25,5,5,3,553,13
35150,8,2,393.36,3,5,4,354,12
35151,2,1,123.87,5,2,2,522,9
35153,3,1,31.52,5,2,1,521,8
35156,4,2,419.74,4,5,5,455,14
35157,5,1,725.19,4,2,5,425,11
35159,5,1,457.19,4,2,5,425,11
35179,2,1,325.97,5,2,4,524,11
35184,10,1,10.99,1,2,1,121,4
35185,10,1,431.36,1,2,5,125,8
35187,9,1,296.71,2,2,4,224,8
35188,4,1,328.55,4,2,4,424,10
35191,10,1,71.86,1,2,2,122,5
35196,7,1,227.28,3,2,3,323,8
35198,2,1,298.57,5,2,4,524,11
35199,2,2,281.0,5,5,4,554,14
35200,4,2,437.53,4,5,5,455,14
35203,3,1,3.12,5,2,1,521,8
35204,8,1,148.33,3,2,3,323,8
35210,4,3,561.59,4,5,5,455,14
35212,11,1,73.34,1,2,2,122,5
35218,6,1,25.59,3,2,1,321,6
35219,8,3,588.11,3,5,5,355,13
35220,8,1,413.92,3,2,4,324,9
35221,9,1,474.69,2,2,5,225,9
35222,2,1,23.64,5,2,1,521,8
35223,10,1,176.1,1,2,3,123,6
35227,9,1,42.31,2,2,1,221,5
35228,6,2,276.17,3,5,4,354,12
35229,11,1,72.83,1,2,2,122,5
35231,7,1,804.75,3,2,5,325,10
35233,8,1,212.68,3,2,3,323,8
35236,8,1,705.65,3,2,5,325,10
35244,6,1,263.59,3,2,4,324,9
35247,4,1,150.76,4,2,3,423,9
35251,9,1,81.96,2,2,2,222,6
35253,8,1,436.52,3,2,5,325,10
35255,4,2,661.21,4,5,5,455,14
35260,3,1,87.16,5,2,2,522,9
35261,4,2,540.74,4,5,5,455,14
35265,10,2,411.85,1,5,4,154,10
35268,8,2,86.36999999999999,3,5,2,352,10
35270,10,1,426.24,1,2,5,125,8
35276,8,2,724.86,3,5,5,355,13
35278,8,1,60.65,3,2,2,322,7
35280,6,2,125.35,3,5,2,352,10
35281,4,1,402.64,4,2,4,424,10
35282,11,1,20.06,1,2,1,121,4
35284,2,1,237.95,5,2,4,524,11
35285,5,1,300.54,4,2,4,424,10
35288,2,3,273.7,5,5,4,554,14
35290,9,1,536.74,2,2,5,225,9
35291,4,1,159.17,4,2,3,423,9
35292,6,1,45.68,3,2,1,321,6
35293,5,2,631.23,4,5,5,455,14
35300,8,1,165.05,3,2,3,323,8
35303,9,1,49.4,2,2,1,221,5
35304,10,1,7.67,1,2,1,121,4
35306,2,1,177.46,5,2,3,523,10
35309,2,1,141.52,5,2,3,523,10
35311,8,1,227.57,3,2,3,323,8
35316,5,1,190.17,4,2,3,423,9
35320,11,1,484.62,1,2,5,125,8
35323,6,1,70.31,3,2,2,322,7
35324,4,5,999.83,4,5,5,455,14
35325,4,1,144.42,4,2,3,423,9
35326,6,2,141.75,3,5,3,353,11
35327,3,2,67.32000000000001,5,5,2,552,12
35328,4,3,289.23,4,5,4,454,13
35333,9,1,350.63,2,2,4,224,8
35336,11,1,10.99,1,2,1,121,4
35337,6,1,128.37,3,2,2,322,7
35339,6,1,14.75,3,2,1,321,6
35340,5,1,394.37,4,2,4,424,10
35341,5,1,149.78,4,2,3,423,9
35343,8,2,402.57,3,5,4,354,12
35344,2,2,507.11,5,5,5,555,15
35346,8,1,99.55,3,2,2,322,7
35348,8,1,274.76,3,2,4,324,9
35354,3,1,565.05,5,2,5,525,12
35355,11,1,118.38,1,2,2,122,5
35357,8,1,470.42,3,2,5,325,10
35358,6,1,392.07,3,2,4,324,9
35359,2,1,99.0,5,2,2,522,9
35360,8,1,108.31,3,2,2,322,7
35367,8,1,107.92,3,2,2,322,7
35369,2,2,238.53,5,5,4,554,14
35370,5,1,84.53,4,2,2,422,8
35372,8,1,903.75,3,2,5,325,10
35378,8,1,204.28,3,2,3,323,8
35379,5,1,23.66,4,2,1,421,7
35381,8,2,250.45999999999998,3,5,4,354,12
35382,8,1,17.74,3,2,1,321,6
35386,9,1,23.31,2,2,1,221,5
35387,11,1,130.86,1,2,3,123,6
35395,8,1,51.39,3,2,1,321,6
35398,6,1,527.89,3,2,5,325,10
35401,4,1,122.51,4,2,2,422,8
35404,8,1,486.59,3,2,5,325,10
35406,2,2,1090.31,5,5,5,555,15
35408,8,1,796.52,3,2,5,325,10
35409,11,1,47.88,1,2,1,121,4
35411,6,1,42.11,3,2,1,321,6
35416,6,1,605.7,3,2,5,325,10
35425,8,2,328.12,3,5,4,354,12
35429,9,1,138.17,2,2,3,223,7
35430,2,1,262.4,5,2,4,524,11
35431,8,3,724.04,3,5,5,355,13
35432,5,1,39.35,4,2,1,421,7
35434,10,1,314.55,1,2,4,124,7
35437,6,1,83.68,3,2,2,322,7
35438,8,1,320.76,3,2,4,324,9
35439,8,1,406.42,3,2,4,324,9
35441,8,1,254.85,3,2,4,324,9
35444,8,1,190.5,3,2,3,323,8
35445,8,1,564.57,3,2,5,325,10
35446,4,3,251.06,4,5,4,454,13
35447,11,1,128.25,1,2,2,122,5
35448,2,1,201.42,5,2,3,523,10
35451,5,1,313.18,4,2,4,424,10
35452,3,1,11.59,5,2,1,521,8
35453,5,1,105.18,4,2,2,422,8
35454,11,1,167.15,1,2,3,123,6
35456,8,1,666.12,3,2,5,325,10
35458,5,1,374.45,4,2,4,424,10
35459,6,2,353.29,3,5,4,354,12
35462,8,1,51.07,3,2,1,321,6
35463,3,2,719.89,5,5,5,555,15
35464,2,1,113.39,5,2,2,522,9
35466,8,1,207.82,3,2,3,323,8
35470,8,1,160.5,3,2,3,323,8
35473,8,1,110.46,3,2,2,322,7
35475,7,1,14.31,3,2,1,321,6
35477,11,1,148.24,1,2,3,123,6
35478,6,1,86.24,3,2,2,322,7
35480,4,1,189.14,4,2,3,423,9
35483,10,1,91.75,1,2,2,122,5
35486,10,1,249.55,1,2,4,124,7
35487,6,1,20.3,3,2,1,321,6
35490,8,1,21.43,3,2,1,321,6
35493,3,1,186.51,5,2,3,523,10
35495,8,1,89.68,3,2,2,322,7
35496,8,1,649.62,3,2,5,325,10
35497,8,1,25.78,3,2,1,321,6
35501,8,1,41.14,3,2,1,321,6
35503,8,1,491.11,3,2,5,325,10
35507,8,1,350.35,3,2,4,324,9
35510,8,1,36.41,3,2,1,321,6
35513,4,1,305.87,4,2,4,424,10
35517,2,2,729.9799999999999,5,5,5,555,15
35521,4,1,263.02,4,2,4,424,10
35524,6,1,27.06,3,2,1,321,6
35525,2,1,131.47,5,2,3,523,10
35526,6,1,55.29,3,2,1,321,6
35533,8,1,196.84,3,2,3,323,8
35535,3,1,213.29,5,2,3,523,10
35537,9,1,191.51,2,2,3,223,7
35540,8,1,272.1,3,2,4,324,9
35545,8,1,174.86,3,2,3,323,8
35549,2,1,92.84,5,2,2,522,9
35550,8,1,124.69,3,2,2,322,7
35551,8,1,240.11,3,2,4,324,9
35555,10,1,12.74,1,2,1,121,4
35556,11,1,7.75,1,2,1,121,4
35558,4,1,206.65,4,2,3,423,9
35561,10,1,50.81,1,2,1,121,4
35566,7,1,364.91,3,2,4,324,9
35569,7,2,747.42,3,5,5,355,13
35574,2,2,209.32999999999998,5,5,3,553,13
35575,7,1,516.62,3,2,5,325,10
35586,4,1,267.25,4,2,4,424,10
35587,8,1,223.96,3,2,3,323,8
35588,6,1,77.52,3,2,2,322,7
35589,3,1,13.26,5,2,1,521,8
35591,5,1,663.68,4,2,5,425,11
35596,6,1,98.27,3,2,2,322,7
35597,11,1,118.86,1,2,2,122,5
35599,10,1,72.17,1,2,2,122,5
35601,5,1,4.57,4,2,1,421,7
35603,5,1,420.78,4,2,5,425,11
35604,5,2,236.69,4,5,4,454,13
35606,8,1,59.47,3,2,2,322,7
35607,9,1,129.27,2,2,2,222,6
35608,8,1,232.89,3,2,3,323,8
35609,4,1,40.71,4,2,1,421,7
35611,8,1,468.6,3,2,5,325,10
35613,6,1,126.32,3,2,2,322,7
35621,2,1,252.58,5,2,4,524,11
35622,5,1,84.76,4,2,2,422,8
35625,4,3,658.75,4,5,5,455,14
35627,10,1,50.94,1,2,1,121,4
35629,8,1,329.46,3,2,4,324,9
35630,11,1,134.37,1,2,3,123,6
35636,4,2,189.82999999999998,4,5,3,453,12
35637,10,1,668.1,1,2,5,125,8
35648,7,1,106.79,3,2,2,322,7
35649,2,1,22.18,5,2,1,521,8
35651,8,2,1799.27,3,5,5,355,13
35653,3,2,237.32,5,5,4,554,14
35657,8,1,425.78,3,2,5,325,10
35661,10,1,13.43,1,2,1,121,4
35662,5,1,64.22,4,2,2,422,8
35664,11,1,348.94,1,2,4,124,7
35667,2,1,148.42,5,2,3,523,10
35668,11,1,10.89,1,2,1,121,4
35670,6,1,55.86,3,2,1,321,6
35675,6,1,176.51,3,2,3,323,8
35676,9,1,54.98,2,2,1,221,5
35680,9,1,73.59,2,2,2,222,6
35681,3,1,13.23,5,2,1,521,8
35682,6,1,103.32,3,2,2,322,7
35683,8,1,141.08,3,2,3,323,8
35684,6,1,57.52,3,2,2,322,7
35685,9,1,170.21,2,2,3,223,7
35686,6,2,267.02,3,5,4,354,12
35687,4,1,182.57,4,2,3,423,9
35688,8,4,227.44,3,5,3,353,11
35690,6,1,177.57,3,2,3,323,8
35692,8,1,110.57,3,2,2,322,7
35693,4,3,458.28999999999996,4,5,5,455,14
35694,4,2,141.68,4,5,3,453,12
35695,2,1,229.33,5,2,3,523,10
35699,6,1,157.03,3,2,3,323,8
35702,11,1,191.86,1,2,3,123,6
35703,6,2,566.5799999999999,3,5,5,355,13
